name,label
Mixed feeds for bovine; PERFECT POWER; AUSTRAL,23
Feed preparation; Floryboost calf; FRANCE,23
Distilling dregs; Tapioca Distillers Residue; VIETNAM,23
Mixed feeds for cat; ACPF2 KOREA Poultry livers and hearts hydrolizate; THAILND,23
Supplementary feed; Viusid ; SPAIN,23
Dog or cat food put up for retail sale; Diamel pets; 150ml; SPAIN,23
Feed preparation; MUSCLE MAX; IRELAND,23
Feed preparation;REGAIN;Powder;For feed;Sodium chloride 545 Potassium chloride 29 Dextrose 9 Dicalcium phosphate 24 Canola oil 1etc;AU,23
Supplementary feeds ; MULTIVITAMIN ; GERMANY,23
Feed preparation;ENER G;;For feed;Palm oil 85lime stoneetc;;;USA,23
Feed preparation;For feed;Choline chloride corn cob meal mineraletc;PRCHNA,23
Supplementary feed; Adimix pro; ITALY,23
Feed preparation; AveVita A,23
Supplementary feed; Moldtech; PRCHNA,23
Solid residues of cashewnut; CASHEW NUTS MEAL; VIETNAM,23
Feed preparation for dog put up for retail sale; 멍콜라,23
Vegetable residues; PINEAPPLE FIBER; THAILND,23
Supplementary feed; KOKCIDIN; POLAND,23
Solid residues from the extraction of soyabean oil; Defatted soya flour toasted,23
Supplementary feeds; ELAN Digest OP004170,23
Mixed feed; LEGLESS TURTLE STICKS,23
Mixed feed for horses; Cavalor Tradition Pellet,23
Feed additives;Keyshure Magnesium;USA,23
Supplementary feed; POLYVITAMINO; FRANCE,23
Residue of leguminous plants; Pea fiber; PRCHINA,23
Vegetable byproduct; SESBANIA MEAL; INDIA,23
Supplementary feeds;Biomin pHD,23
Supplementary feed; Ecoplus; USA,23
Feed preparation ; Yeast powder 45,23
Supplementary feeds; Diamond V TruPet,23
Supplementary feed; Herbavital ap 33; GERMANY,23
Mixed feed for bovine; 반추동물용 섬유질배합사료 ; KAMPCHA,23
Feed preparations ; Herbal methionine 20kg ; INDIA,23
Defatted Cotton seed flour,23
Other mixed feeds; StartAid Pastes; FP7501,23
Feed additive; GLYMET ZN,23
Feed preparation for cat put up for retail sale; TrixsynFeline,23
Soluble Fish Protein Concentrate; CPSP 90,23
Mixed feeds for bovine; GARLIC MIXED FEED; USA,23
Mixed feeds of milk replacer; Capricord 60,23
Mixed feeds for fish; Tropical Fish Flake; PRCHNA,23
Mixed feeds; PALASURANCE BASE C4520 DRY,23
Feed preparations; Ruminer,23
Waste of pistachio; USA,23
Supplementary feed; MINTAMIX,23
Supplementary feed; COCCIR; 5L; FRANCE,23
Cigarettes containing processed tobacco leaves 97 and green teaUDS RAPHAEL,24
Tobacco refuse stem; 40200000004,24
Manufactured tobacco substitutes; SOEX Lemon with Mint flavor; PRCHNA,24
Tobacco sheets,24
Mineral substances;진흙(MUD);;;MALAYA,25
Salt block; SUPER RED BLOCK; TURKEY,25
Diatomite;규조토(Celite FC);;;PRCHNA,25
Other clay; RKOREA,25
Fossil powder,25
Rock salt; christalline salt; Regular pink; PAKISTAN,25
Edible salt; TRUFFLE SALT,25
Perlite; PERLITE SAND(KAGALITE K3M),25
Siliceous fossil meals calcined;FILTER CEL;;;PRCHNA,25
Natural calcium carbonate; SUPER SMOOTH CALCIUM CARBONATE POWDER N033 200mesh,25
Sea water; TOTUM SPORT 20ml sachet; SPAIN,25
Natural calcium carbonate; calcite powder,25
Natural calcium carbonate; Omycoat 855KU,25
Magnesium oxide; MS2; JAPAN,25
Pig iron(제품명  Granulated pig iron for steel making),26
Molybdenium concentrate,26
Slag containing mainly nickel ;Nickel SLAG ; RKOREA,26
Bone ash(골분),26
Other aromatic hydrocarbon mixture;LIGHT CYCLE OIL; JAPAN,27
Engine oil for automotive; HELIX ULTRA RACING 10W60C12; GERMANY,27
Benzene of lower purity; CRUDE BENZENE(BTXN); RKOREA,27
Petroleum preparations; STON PROTEC; RKOREA,27
Cleansing oil; CLEAN1800GS,27
Refined oil; VIVATEC500; GERMANY,27
Isoparaffinic Hydrocarbon(M);ISOPAR M,27
Coke of coal; DRY COKE FINE(HCP02); PRCHNA,27
Nickel oxide,28
Tricalcium phosphate;Tricalcium phosphate;;GHANA,28
Aluminium potassium fluoride; PRCHNA,28
Lithium Phosphate; Lithium Phosphate Li3PO4,28
Phosphoric acid;; PRCHNA,28
Lithium nickel cobalt aluminium oxide; NCAO (NICKEL COBALT ALUMINIUM OXIDE)SA13A; RKOREA,28
Nickel cobalt aluminium oxide; NCAO (NICKEL COBALT ALUMINIUM OXIDE); JAPAN,28
Inorganic compound of rareearth metal; GERMANY,28
Dicalcium phosphate;;Gray granule;For feed;Calcium 21phosphorus 18 fluorine 018(dry anhydrous product);CHINA,28
Dicalcium phosphate,28
Potassium gold cyanide;;;PGC powder;;;JAPAN,28
Silicon,28
Potassium bicarbonate; PRCHNA,28
Nickel cobalt manganese hydroxide; ACTIVE MATERIAL HX67M,28
Aluminium oxide;CATAPAL A Alumina,28
Lithium Phosphate; Lithium Phosphate Li3PO4; Taiwan,28
Titanium dioxide anatase type; COTIOX KA100,28
Nickel Cobalt manganese hydroxide ; 니켈코발트망간 하이드록사이드 ; NCM Precursor (NCM 전구체) ; CHINA,28
Zinc oxide; ZNO; PRCHNA,28
Barium Hydroxide octahydrate; PRCHNA,28
White carbon; Silica Micro Pearl BET 200Type; PRCHNA,28
Aluminium potassium fluoride ; ALF1224,28
Glycerol; Refined Glycerin,29
Glycerol triglycidyl ether; EPIOLPE311; RKOREA,29
Heterocyclic compounds with oxygen heteroatom only; NNbis(11biphenyl4yl)77dimethyl7HBenzobfluoreno34dfuran10amine,29
Allulose; ALLULOSE SYRUP,29
(Nonylphenoxy)acetic acid; IRGACOR NPA; GERMANY,29
Isophthalic acid; EASTMAN (TM) ISOPHTHALIC; USA,29
23Diamino62methylimidazolyl(1)ethylStriazine,29
Other Diols; 12Hexanediol,29
Acetone,29
TERT BUTANOL;TBA 85; CHINA,29
Thiuram disulphides; NOCCELER TBZTD,29
Valeryl chloride ; PRCHNA,29
Benzoic acid; 벤조익산; PRCHINA,29
ASCORBIC ACID,29
Methyltetrahydrophthalic anhydride; YH2000; PRCHNA,29
Felodipine,29
Bis(2ethylhexyl) sebacate; Ester of sebacic acid; Histar M1321; RKOREA,29
Calcium aspartate,29
24Dinitro6(1methylheptyl)phenyl crotonate ; Meptyldinocap ; 90up ; ITALY,29
Sorbitol polyglycidyl ether; EPIOLPE510; RKOREA,29
DCOIT; PRCHNA,29
(RS)2methoxyNmethyl2(25xylyloxy)otolylacetamide; MANDESTORBIN TG; JAPAN,29
14Bis(methoxymethyl)benzene; PXDM; JAPAN,29
Dimethylsulfone(MSM);;USA,29
Acetic Acid,29
Other ketonealcohols(Hydroxycyclohexyl phenyl ketone); OMNIRAD184,29
Formic acid,29
Esters of citric acid; LC18; PRCHNA,29
Dglucosamine HCl;White crystalline powder;;PRCHNA,29
Oleamide; TR121BEAD; USA,29
14Cyclohexane dimethanol diglycidyl ether; HJ EPIOLDE204; RKOREA,29
2(4Methoxystyryl46bis(trichloromethyl)135triazine; JAPAN,29
Tetramethylammonium hydroxide,29
Ketoprofen; INDIA,29
11(isopropylidene)bis35dibromo4(23dibromo2methylpropoxy)benzene; SYC16; PRCHNA,29
Stearic acid; STEARIC(SA1895); MALAYA,29
Beta Cyclodextrin; Kleptose powder; FRANCE,29
LArginine,29
Choline chloride; Choline Chloride 70; PR CHINA,29
Other alkaloids of vegetal origin; BUTYLSCOPOLAMINE; SWISS,29
Phenol,29
PDTAFe;13diaminopropanetetraaceticacid ferricammoniumsaltmonohydrate ; JAPAN,29
Absorbable adhension barrierInterceed (TC),30
Sterile dental adhesion barriers ; JASON MEMBRANE PERICARDIUM COLLAGENE MEMBRANE,30
Medicaments; OPHTHALIN 10ML; IRELAND,30
Gel toeFinger tubes;,30
Vitamin preparation; HEMES Multi,30
Medicament; NORDITROPIN NORDILT 10MG15ML,30
Medicaments; Turbocaina; MEXICO,30
Medicaments; Nutriband Slimline patch; USA,30
Medicament; Kwik stop styptic powder; USA,30
Other articles having an adhesive layer; magic face lift sheet; JAPAN,30
Collagen Preparation; COLTRIX CartiRegen,30
Prepared dressings; ESENTA SKIN BARRIER SPRAY,30
Medicament; BSS PLUS 액; USA,30
Medicament;NutraZyme ;;Saw palmetto berriesginkgo biloba extractTu rmeric rootvitamin CBetacaroteneniacinprotease 45amylaselipase folic acidetc;USA,30
Medicaments(carmex),30
Medicaments; 인애백년보건고; PRCHNA,30
Medicaments;();;PRCHNA,30
Article having an adhesive layer,30
Adhesive plasters; Delta Fix; 3990022; ITALY,30
Other articles having an adhesive layer; KINESIOLOGY TAPE; 8359040; PRCHNA,30
Articles having an adhesive layer;WELL UP,30
Medicament;PROGESTACARE,30
Microbial culture; ENTEROSURE HC DRY,30
Medicaments; INVOSSAK inj,30
Medicament; 슬릿원설하액(알러젠추출물); 02ml x 90; SPAIN,30
STERILE POLYDIOXANONE SUTURE WITH NEEDLE YRN 2501 ;,30
Mixtures of garcinia Lgarcinia choline insitol etc (System six),30
Medicament;White powder 03g 20pc; Pearl powder; CHINA,30
Medicament;STRAUSS HEARTDROPS,30
Other medicaments containing vitamins; Nutriband Energy patch; USA,30
Fertilizers;Amigrow;;;RKOREA,31
Fertilizer;FRISOL F;Grey granular;For fertilizer; Organic compound(nitrogen phosphorus etc) minerals etc;GERMANY,31
Potassium chloride; FERTIK  KCL,31
Fertilizer,31
Liquid fertilizer; Best Green,31
Other fertilizers ;;JAPAN,31
Fertilizer; Bio 20,31
Vegetable fertilisers; 바로커혼합유기질,31
Other colouring matter preparation; KRAFELT RED EPOXY PIGMENT KEC68530; USA,32
Nonrefractory surfacing preparation; ONE COMPONENT POLYURETHANE WATERPROOFING SYSTEM; STU40 BLACK,32
Pigment preparation; S35235(PAC578901); RKOREA,32
Acrylic polymer solution as defined in note 4 to this chapter; ACRYDIC ZHP1353,32
Photoimageable glass paste;RPH200 PBP6;,32
Fluorescent Whitening Agent,32
Other paint based on acrylic polymer; KRP425998D1L; RKOREA,32
Paints based on acrylic polymers ; ACRYLIC PAINTS (AU VCE PRIMER LF(INDIA) ; RKOREA,32
Prepared colouring matter of vegetable; Nutrigold Yellow dry; Xanthophylls 2 이상(Min 20 gkg),32
Other paint based on acrylic polymer; KRP426PP05D1L; RKOREA,32
Disk Portector,32
Varnish; pa55,32
Preparations based on colouring matter of vegetable origin; ORO GLO 20 ANA DRY,32
Pigments preparation; MASTERBATCH; RED KP4700; RKOREA,32
Acrylic polymers solutions as defined in note 4 to this chapter; KRHCM9851; RKOREA,32
Nonrefractory surfacing preparation,32
Resin mastics ; HEMMING SEALER 53017 ;; R KOREA,32
Paints; CONDUCTIVE PASTE(CSP8325);;;RKOREA,32
Resin mastics;SEALING COMPOUND TYPE PAA2,32
Synthetic organic luminophores for manufacturing of organic light emitting diodes; GBH16; RKOREA,32
Varnishes ;페인트;;;RKOREA,32
Paints;TERRABONTILE,32
Preparations based on colouring matter of vegetable origin; LUTEIN 20; INDIA,32
Preparations based on colouring matter of vegetable;Carotinon P ;JAPAN,32
Varnishes;Opitop,32
Other colouring preparations; L7220; SMB BLACK(MASTER BATCH),32
Mastics based on rubber; TEROSON RB 102; RKOREA,32
Alkyd resin solution;Uro lacquer,32
Colouring matter put up in forms for retail sale; GILLS HEMAXTOHYLIN; USA,32
Resin mastics; Sealants; AUTO 719,32
Printing ink (세라믹잉크),32
Solution based on acrylic polymer; SAMVINOL AT4845,32
Solvent dyes;NGR Stain,32
Paint based on acrylic polymers; KRP426PP06D1L; RKOREA,32
Paint (Sanitile High Gloss),32
Enamels;Multi color Pattern Paint,32
Mastic based on plastic; ULTRA LOW SPECIFIC GRAVITY BODY SEALER,32
Mastic based on rubber; DEADENING PAD 800; RKOREA,32
Mastics based on rubber; Teroson RB 22000; RKOREA,32
GMMIXPM100 ; ; 20KG,32
Pigment preparations; RYUDYEWBROWN FFR; JAPAN,32
Inorganic products of a kind used as luminophores; 5480KC0064AH; RGA 560 100; PRCHNA,32
Varnishes; BR 127 CORROSION INHIBITING PRIMER,32
MASTERBATCH OR1W ; ;,32
Paint based on acrylic polymers; KRP426PP61D1L; RKOREA,32
Paint,32
Prepared glass powder; SHINESTAR S40; RKOREA,32
Paints;씰톱,32
Paint (Bendix No 90),32
Mastic; 12SK1K; SIKASIL227 GRAY TUBE,32
Organic Solvent dyes and preparations based thereon; PIGMENTS; PRT RED DISPERSION2; 283100682; PRCHNA,32
Colouring matter of vegetable origin; CHILLI EXTRACT TK 10,32
Other colouring matter preparation; PIGMENTS(PP BLACK IMB8Y2251),32
Resin mastic; HSTM 514; RKOREA,32
Nonrefractory surfacing preparations;MARBLECOAT,32
Resin mastics;Chemical anchor;RC10;D 11mmL 90mm;Resin filler hardened acceleratorglass tube;JAPAN,32
Moist tissures for ferminine hygiene (Elle Hygienic),33
Shampoos;REDYBATH SHAMPOO CAP,33
Skin care cosmetics; Vaseline Total Moisture healthy hands  stronger nails; RKOREA,33
 Rosemary  Lime blossom  Thyme  Salve  Yarrow  Peppermint  Lemon balm  Chamomile,33
Compound flavor; Raspberry base 3075; RKOREA,33
Beauty preparations; JBP Nano Link Fille HA (D),33
Skin care cosmetics; SUPER NATURE ALOE; JAPAN,33
Other cosmetic preparations; Cotton plus mini; ITAY,33
Nonwoven impregnated with cosmetic; Nu Skin 180 AHA Facial Peel and Neutralizer; USA,33
Animal toilet preparations; beauty and health herb pack,33
Mintic,33
Hair creams; HAIR CREAM (CURL POWER),33
Compound flavor;Spearmint oil;KLSSS9702,33
Antitangle preparation (No Tangle),33
Beauty preparations; JBP Nano Link Fille HA (S),33
Prepared Skin Care Cosmetics(Citrus Hand Cleaner),33
Prepared Skin care cosmetic (SBS46),33
Mascara remover,33
Compound flavor;Tropical Fruit Flavor SN 319486;;;JAPAN,33
Functional cosmetics ; B5 GEL,33
물티슈 ; 도리도리 ; 베이직라이트 80매 캡형,33
Skin care cosmetic SK11 FACIAL T,33
Skin care sheet ; YADAH brightening maskpack,33
Baby cosmetic; Baby oil,33
Preparations for perfuming rooms; HOME FRANGRANCE; FRANCE,33
Mixtures with a basis of one or more of odoriferous substances; COMPOUND FLAVOR; ACCENT FLAVOR S1507194; SNGAPOR,33
Compound flavor;;;JAPAN,33
Skin care cosmetic;LAVENDER MASSAGE OIL;Liquid;For cosmetic;Jojoba oil 50sweet almond oil 30soya bean oil 14lavender essential oil 4 vitamin E acetate 2;THAILND,33
Functional cosmetics; PLARECETA FIRMING BUBBLE TONER,33
Perfumed bath salt (Marine Gold),33
Cleansing Soap For Face; PAGE ONE,33
Dentifrice (덴탈위쉬),33
Mixtures with a basis of odoriferous substances of a kind used in the drink industry; natural strawberry KD1498,33
Mixture with a basis of odoriferous substance; YOGHURT FLAVOR 630455H,33
Skin care sheet,33
Functional cosmetics; SUN PROTECTOR SPF35PA ; USA,33
Skin care cosmetics; BONNY  J BUVLEY PURE OIL CLEANSING BALM,33
Deodorizer for refrigerator ; ENK610(냉장고용 탈취제),33
꽃잎 방향제,33
Preparations for perfuming rooms; SILICONE TYPE; RKOREA,33
Rosemary oil;;;AUSTRAL,33
Functional cosmetics; BLOOMING DEW PERFECT CUSHION AT BB; RKOREA,33
Bath preparation (ESTHE JELLY),33
Lipsticks; Persona Cushion Liptint; RKOREA,33
Whitening Cica Care Set,33
Toilet waters ; Musti Eau De Soin Parfume ; FRANCE,33
Skin care sheet; 그린티 에센스 마스크 시트; RKOREA,33
 Capri Body Powder  Capri Conditioning Shampoo,33
Skin care sheet;;For cosmetic;GlycerinSodium polyacrylate starch CarboxyvinylpolymerSodium polyacrylate Tartaric acid Castor oil Sodium carboxymethylcellulose Disodium edetateDihydroxyaluminum aminoacetateAluminium hydroxide Water;JAPAN,33
Mixtures with a basis of odoriferous substance; OREGANUM GRANULES 3; SNGAPOR,33
Mixtures of odoriferous substance;Peach KL03;Pale yellow liquid; for drink;Propylene glycol 932Glycerin fatty acid ester 5 Sucrose fatty acid ester 1 Peach oil 08;JAPAN,33
Dentifrice (Rembradt Brushing Gel With Peroxide),33
Glycerine Liquid Soap,33
Skin care cosmetics; COUPEROSE FLUID,33
Eye makeup preparation; 프로텍티브 코팅실란트(Protective Coating Sealant) ; RKOREA,33
Barrier Cream;HAND SMILEY,33
Skin care cosmetics; BUVLEY 8HYDRO AQUA BUBBLE TONER,33
Compound flavors,33
Xinshengdai Magic Comb,33
Barrier Cream (Taktosan),33
Functional cosmetics ; CAVIAR PROTEIN FLUID,33
Depilatories;EPILSTOP WIPE AWAY,33
Skin care cosmetic;Intentive Super C serum;;;AUSTRIA,33
Deodorants ; AirCare;;;USA,33
Skin care cosmetics ; ACROPASS ; RKOREA,33
Skin care cosmetics; SLEEPY FACE CLEANSIN BALM,33
Mixture with a basis of odoriferous substance; Muscat flavor; KS1349; JAPAN,33
Skin care cosmetics; BUVLEY CERAMIDE OXYGEN MIST,33
Cleaning Preparations(샨다이스K1),34
Washing preparation (Powerful Boss Super),34
Surfaceactive preparations; TECTYL TX150,34
Washing preparation (Endozime),34
Medicated soap DEAD SEA SOAP(Natural Black Mud Soap),34
Soap,34
Soap for toilet uses (비누),34
Preparations for washing the skin; YADAH bubble deep cleanser,34
Preparations for washing the skin; CLEANSER; USA,34
Cleaning preparations put up for retail sale; Super Clean,34
Metal polish,34
POLISHING CREAM FOR COACHWORK(TEGEE WAXIN),34
Cosmetic soap (Herb Arte),34
Artificial wax of polyethylene glycol ; MPEG1200 ; RKOREA,34
Toilet Soap,34
Cleaning preparations; EKC (TM) 580 CuSolve (TM) PostEtch Residue Remover,34
Lubricating preparations; LUBCHEM PH4012 GREASE; RKOREA,34
Preparations for washing the skin; SHOWER GEL; POAT SG Absolute Relax 750ml  HKTW; THAILND,34
Cleaning preparations; Clean Card; RKOREA,34
Protective product (Silique),34
Alkaline Cleaners (SpecTak 1000),34
Cutting oil preparations; CUTTING OIL; FINECUT CFS100,34
Cleaning Preparation(PC455),34
Preparations for washing the skin ; Mustela Nourishing Cleansing Gel with Cold Cream ; FRANCE,34
Artificial wax ; RADIAMULS MG 2903V,34
Candles;; PRCHNA,34
Toilet soap (Apple Soap),34
Lubricating Preparation Used In Wiredrawing,34
Anti corrosion Preparation; HIGHCORE,34
Mould release preparation; IWAX,34
Toilet Soap(Soap of Elegance),34
Surface active preparation(비누방울액),34
Soap;SOAP ROSE,34
Surfaceactive preparation; NANOX CLEANAK3; RKOREA,34
PenLube; Lubricating preparations,34
Etherified starch,35
Milk protein hydrolzed; Organic MPI Hydrolysis; Lacprodan OMPIH,35
Nitrile hydratase  KNH4 ENZYME,35
Dextrins;;NLITE D;;;USA,35
Modified starch esterified AMYLACETATE M170; DENMARK,35
Adhesive (ABLEBOND 843LV),35
Protein substances; Tatura Bio Lactoferrin Powder; AUSTRALIA,35
Modified Starch (Opagel FFX),35
Prepared adhesive put up for retail sale; GL306C,35
Wheat protein isolate hydrolyzed; Solpro 508; FRANCE,35
Other protein substance,35
젤라틴,35
Prepared enzymes; CTCZYME; RKOREA,35
Other protein substances; Progo; Salmon Protein; NORWAY,35
Prepared adhesive; PVC SOL ADHESIVE KF26001RS3106,35
Dextrin;,35
Etherified starch ; Modified cationic starch ;;PRCHINA,35
Esterified Starch (Modified Wheat Starch M80A),35
Hot melt adhesive; CHASC200DS; RKOREA,35
Egg white powder,35
Prepared adhesive put up for retail sale; ACRYL FORM TAPE; RKOREA,35
Binder additive,35
Prepared adhesive; HSTM 441; RKOREA,35
Soluble starch (National 780508),35
Other protein substance; Protastar; NETHERL,35
Oxidized starch; Oxidized Tapioca Starch AF360; THAILND,35
Egg albumin; EGG WHITES; USA,35
Collagen hydrolysate,35
Dextrin  TAPIOCA DEXTRIN ;;;USA,35
Adhesives; SVR1520; JAPAN,35
Other protein substances; 연어(Petgo peptide),35
Phytase; MICROTECH 5000; PRCHNA,35
Adhesive put up for retail sale; Silver Paste MRH005P Syringe type(10cc8g),35
Casein;PREPACHEESE P1,35
Prepared enzymes; ENZYTAS XL; INDIA,35
Whey protein concentrate;;;NEWZLND,35
Swelling starch (Snowflake 12701),35
Solbule starch,35
PROTEASE; CIBENZA dp100;,35
Protein substance;Milk Basic Protein,35
Prepared explosive;CS KIM CAPSULE;4()35(L);For blasting powder; Aluminum powder copper oxide sodium nitrate etc;YULIM ELECTRONICS KOREA,36
 TONER CARTRIDGE ; CANON NPG 29,37
Photoresist;SPI707G;Vinyl ester resinphoto initiatorbarium sulfatepigmentetc,37
Concentrated sulphate lye (Borresperse3A),38
Chemical preparations; STALOSANF,38
Disinfectant; BIOCERA AVZ (325 MESH) BIOCERA SD ANTIBACTERIAL POWDER,38
Other prepared liquids for hydraulic transmission; HYDRAULIC OIL; HYDRO WG46; RKOREA,38
Softening agent (Silicone softner agent ;A0028),38
Artificial graphite; SYNTHETIC GRAPHITE ;PRCHNA,38
Chemical preparations; graphite,38
Insecticides; INDOXACARB EC; USA,38
Chemical preparations; Expandable graphite; PRCHNA,38
Chemical preparations; Leadfree Radiation shielding sheet; RadBan BI,38
Prepared culture media; DNA Testing Kits; PRCHNA,38
Pickling preparation for metal surface; ACID CLEAN 320; RKOREA,38
Chemical preparations; WDS10030; RKOREA,38
Antimicrobial agent; ZINC OMADINE 48; USA,38
Insecticide; MUSHITOURU7; JAPAN,38
Disinfectant; 에어마스크 퀵쉴드; JAPAN,38
Disinfectant; DC83,38
Pickling preparations for metal surface; QFC810; RKOREA,38
Palmitic acids; CS Energyfat; MALAYA,38
Additive for lubricating oil (Engine Booster),38
Other chemical preparations; CREDO CREDO FMGGL,38
Other compound stabilisers; SUNXOL 944; PRCHNA,38
Residual products of the chemical or allied industries other wastes specified in Note 6 to this Chapter mainly containing organic constituents ; INDUSTRIAL VEGETABLE OIL ; PRCHINA,38
Disinfectants; SIBARC; RKorea,38
Preparation of a kind used in the textile industries; Toyotex dyrkS; RKOREA,38
Finishing agent of a kind used in the paper industry,38
Ester gums ; DERMULSENE DEG,38
Chemical preparations; EASKR002; PRCHNA,38
Insecticides; 와꾸모스; JAPAN,38
Additives for lubricating oil (Super oil 2001),38
Reaction initiators; CHEMEXOND,38
DIMETHYL DISULFIDE EC; PALADIN 유제; NETHERLANDS;,38
Additive for lubricating oil (Titan Dash),38
Chemical preparation; PotatoFermHP,38
Other chemical preparations; 11 Mix Complex; RKOREA,38
Other waste ; MLCC INDEX ; MLCC WASTE AND SCRAP ; PRCHNA,38
Softening agent for textile industry;DHJ101,38
Fungicide; TRITICONAZOLE TECH; JAPAN,38
Photoresist stripper,38
Fungicide; The ssem,38
Catalytic preparations; BLOCKED ACID CATALYST BCAT 4047; RKOREA,38
Correction material; Correction Tape Jumbo Roll; 1934X08MAX NO23 PAPER,38
Antiseptic agent; BIO CHEMICAL CMITMIT10; CMITMITPG10; PRCHNA,38
Chemical preparations; Cocoyl Chloride,38
Disinfectants ; RENO Sterilization Agent,38
Preparations for the manufacture of certain ceramic articles (artificial teeth etc); Zirconia powder; Zpex SmileGray,38
Chemical preparation; Poly ethylene glycol mixture; soc tank; USA,38
Spent Activated Carbon,38
Chemical preparations; ApepAHP5(005); RKOREA,38
섬유유연제,38
Industrial monocarboxylic fatty acids; PALMERA IS30 (LIQUID) ISOSTEARIC ACID; GERMANY,38
Chemical preparation; PETROLEUM RESINS; DERMULSENE HBR509,38
Additive for Lubricating Oil(AtDash),38
Reaction initiator; CHEMEXCND; RKOREA,38
Finishing agent of kind used in paper industry,38
Artificial graphite for manufacturing secondary battery; Graphite(SMGAML2),38
Pyroligneous liquor,38
Chemical preparations; Snail Secretion Filtrate(CF),38
Carbonaceous pastes for electrodes and similar pastes for furnace linings; Electrode paste,38
Catalytic preparations; BESTHANE578H,38
Cooling gel sheet; 메디탐 휴족휴면 135 x 35 x 217mm; JAPAN,38
Chemical preparation; RUVEX(BMO),38
Water repellent for textile industries; ENBIO FOX211NEW; RKOREA,38
Reaction initiator; CHEMEX2EHPC; RKOREA,38
Chemical compounds doped for use in electronics; SiC Boule,38
Composite Solvent,38
Chemical Preparations; Granular Culture Soil; JAPAN,38
Thinners;Lacquer reterder thinner,38
Cellular sheets of polymers of vinyl chloride; 미끄럼방지시트ANTI SLIP MATT; 1025682(A1025682),39
 품명  DUMMY PLUG  모델  HY120DDG(69140120),39
PI2002 HANDLE CAP,39
Phenolic resins; NEOLITE KC7800; RKOREA,39
Other articles of plastics; SKIRTCLUSTER FACIA,39
Printed plastic bags; PET12INKMETPET12ADHLLDPE85; RKOREA,39
Polyacrylate sodium salt,39
CAPDUST RAD ; R408233520,39
Cellophane film  450PU,39
Other polyamide in primary forms; PEBAX G MH 1657; FRANCE,39
Ethylene1octene copolymer in primary form; SMART 271; RKOREA,39
Other article of plastic; BRACKET GL02402150; RKOREA,39
Other article of plastics; T466830310; RKOREA,39
Bath Accessory Products(SafeTSafe),39
AIR CELL MODULE,39
Other articles of plastics; PLASTIC CASE; BM7000 BUCKET MOUTH,39
HOUSG TIRE AS CAP,39
Adhesive tape;TAPE;RKOREA,39
DOOR 22F WIRE CLIP 50510312,39
Other articles of plastics; BOBBIN; 216BT0110BB00NM,39
Selfadhesive plastics of flat shapes ; TAPE REAR DECO,39
Epoxide resins for making semiconductor in primary forms; SG8500BE; RKOREA,39
Silicone resins for making semiconductor; Dow Corning(r) OE6635 A Kit(jc),39
Other flexible hose of polymers of vinyl chloride with fitting; FLEXIBLE HOSE ASM; SCREW HOSE5215ER1001T,39
Other article of plastics; EVE Cell counting slide EVS050; RKOREA,39
Selfadhesive plates sheets film foil tape strip and other flat shapes of plastics ; MAGIC GEL STRIP NAILS(DGST) ; RKOREA,39
Bags Of polymers of ethylene ; PE BAG ; POLY SQUARE BAG PE BAG ; 016005001100,39
MULTI CLIP 505102942,39
PU PAD ; SIDE ABSORBER LH ; 130903T(F),39
 품명  ASPRIRATOR ASSY  모델  40030050,39
DOOR PROTECTOR 801860014R 76012045,39
Seal of plastic for use in machinery; ULTIC ARMOR  F ORING; RKOREA,39
Ethylene copolymer in primary form; Polyolefin Elastomer Dow Engage,39
Polyethylene film; STATIC SHIELDING FILM,39
Film of polymers of ethylene; DJ5013 Blue PE,39
Other articles of plastics ; HOLDERTUBE ASSY ; 311752V500 ; FS,39
Other articles of plastics ; SILICON HAND(AS5300186A),39
Other articles of plastics for use in machinery; COVER(REPSIM1I0023); RKOREA,39
B2170I,39
Epoxy molding compound; SG8500BCA12mm6g; RKOREA,39
Cellular strip of polypropylene; PP FOAM TAPE; 008T25W70T500W,39
 CAPBATTERY NEGATIVE(37113C5100),39
Icing shcct with watcr,39
Selfadhesive other flat shapes of plastics not in rolls; MDS65634401; GASKET RF1,39
 BRACKET  LENS(FC09003154B),39
Other articles of plastics for use in machinery; MR00006AC(F52V),39
Silicon oil; LIVEO 360 MEDICAL FLUID 1000 CST,39
Other article of plastic ; Real wood mobile phone case; R KOREA,39
Polyurethane cellular sheet,39
Adhesive tape;CLOTH TAPE;47cm(W) X roll;;Resin filmadhesivecloth; KB TRANDINGKOREA,39
Plastic Fittings for coachwork  BRKT ASSYFR BPR SIDE LH(QLCAR  86513D9000),39
Basin; RKOREA,39
Part for gas spring; PISTON0481DP; GERMANY,39
UMAKEYSET COVER,39
Other articles of plastics;Nipple up ggokzzi,39
Other Acrylic polymers in primary forms; FX9088E,39
Acrylic copolymer emulsion; WATERCOAT(18KGCAN),39
BABY SEAT; JELLYMOM POTTY; RKOREA,39
Other articles of plastics ; LEVER REC FRTLH(블랙),39
Other articles of plastics for use in machinery ; RUBBER SEAL 7158300690 ; TAILAND,39
Film of poly(vinyl chloride) containing by weight not less than 6 of plasticisers; Dicing Tape; RKOREA,39
ANTENNA PART  ANTENNA PART AFTER LDS PROCESS,39
Sodium polyacrylate; SAPIDAN NRK; Liquid; For textile industry; GERMANY,39
